abandonment.n.01	the act of giving something up	GIVE-UP_ABOLISH_ABANDON	1	CHANGE_SWITCH	1	BETRAY	1
case.n.01	an occurrence of something	REPRESENT	2	FIND	1
exercise.n.01	the activity of exerting your muscles in various ways to keep fit	TEACH	1	PREPARE	1
exfoliation.n.01	the peeling off in flakes or scales of bark or dead skin	DISCARD	1	REMOVE_TAKE-AWAY_KIDNAP	1	BREAK_DETERIORATE	1
write-off.n.02	the act of cancelling from an account a bad debt or a worthless asset	DEBASE_ADULTERATE	1	CANCEL_ELIMINATE	1
experience.n.03	an event as apprehended	UNDERGO-EXPERIENCE	2	CAUSE-MENTAL-STATE	1	FEEL	1
exploration.n.03	a systematic consideration	SEARCH	2	ANALYZE	1
expostulation.n.01	the act of expressing earnest opposition or protest	DISCUSS	1	CRITICIZE	1
offer.n.01	the verbal act of offering	OFFER	2	GIVE_GIFT	2	SPEAK	1	LOAD_PROVIDE_CHARGE_FURNISH	1
gallop.n.01	a fast gait of a horse; a two-beat stride during which all four legs are off the ground simultaneously	RUN	2	MOVE-BY-MEANS-OF	1
strain.n.10	an intense or violent exertion	TRY	1	EXHAUST	1	VERIFY	1
seepage.n.01	the process of seeping	EXCRETE	1	FLOW	1
fall.n.05	a lapse into sin; a loss of innocence or of chastity	FAIL_LOSE	1	HAVE-SEX	1
disengagement.n.02	to break off a military action with an enemy	MOVE-BACK	1	LEAVE_DEPART_RUN-AWAY	1
winnow.n.01	the act of separating grain from chaff	AIR	1	SEPARATE_FILTER_DETACH	1
job.n.02	a specific piece of work required to be done as a duty or for a specific fee	HIRE	1	WORK	1	ASSIGN-smt-to-smn	1
job.n.06	the performance of a piece of work	HIRE	1	WORK	1
favor.n.01	an act of gracious kindness	TREAT	1	GIVE_GIFT	1
feather.n.02	turning an oar parallel to the water between pulls	MOVE-SOMETHING	1	TURN_CHANGE-DIRECTION	1
fertilization.n.02	making fertile as by applying fertilizer or manure	AROUSE_WAKE_ENLIVEN	1	GROW_PLOW	1
zymosis.n.01	a process in which an agent causes an organic substance to break down into simpler substances; especially, the anaerobic breakdown of sugar into alcohol	CONVERT	1	SPOIL	1
shirking.n.01	the evasion of work or duty	ABSTAIN_AVOID_REFRAIN	2	MISS_OMIT_LACK	1
fielding.n.01	(baseball) handling the ball while playing in the field	CATCH	1	WORK	1
filtration.n.01	the process whereby fluids pass through a filter or a filtering medium	SEPARATE_FILTER_DETACH	1	PERMEATE	1
filtration.n.02	the act of changing a fluid by passing it through a filter	SEPARATE_FILTER_DETACH	1	PERMEATE	1
finance.n.01	the commercial activity of providing funds and capital	PAY	1	SELL	1
finance.n.03	the management of money and credit and banking and investments	PAY	1	SELL	1
financing.n.01	the act of financing	PAY	1	FOLLOW_SUPPORT_SPONSOR_FUND	1
restitution.n.03	getting something back again	GIVE_GIFT	2	OBTAIN	1
fitting.n.04	putting clothes on to see whether they fit	FIT	1	SEEM	1
fixation.n.04	(histology) the preservation and hardening of a tissue sample to retain as nearly as possible the same relations they had in the living body	PREPARE	1	STABILIZE_SUPPORT-PHYSICALLY	1
relish.n.03	the taste experience when a savoury condiment is taken into the mouth	COOK	2	TASTE	2	EXIST-WITH-FEATURE	1
spree.n.01	a brief indulgence of your impulses	CONSUME_SPEND	1	ENJOY	1
flotation.n.01	the phenomenon of floating (remaining on the surface of a liquid without sinking)	GO-FORWARD	1	MOVE-SOMETHING	1	DIP_DIVE	1
swimming.n.01	the act of swimming; :	GO-FORWARD	1	DIP_DIVE	1
flux.n.02	a flow or discharge	GO-FORWARD	1	CHANGE-APPEARANCE/STATE	1
flow.n.04	any uninterrupted stream or discharge	SPILL_POUR	1	EXIST-WITH-FEATURE	1
fluctuation.n.01	a wave motion	FLY	1	MOVE-ONESELF	1
variation.n.01	an instance of change; the rate or magnitude of change	MOVE-ONESELF	1	CHANGE_SWITCH	1
flush.n.06	a sudden rapid flow (as of water)	WET	2	FLOW	1	GO-FORWARD	1
liquefaction.n.01	the conversion of a solid or a gas into a liquid	CHANGE-APPEARANCE/STATE	2	CONVERT	1
fold.n.07	the act of folding	PRESS_PUSH_FOLD	1	CREATE_MATERIALIZE	1
observation.n.02	the act of observing; taking a patient look	SEE	3	WATCH_LOOK-OUT	1	MATCH	1
push.n.01	the act of applying force in order to move something away	PRESS_PUSH_FOLD	3	MOVE-SOMETHING	1
forfeit.n.03	the act of losing or surrendering something as a penalty for a mistake or fault or failure to perform etc.	GIVE-UP_ABOLISH_ABANDON	1	GIVE_GIFT	1
relinquishment.n.01	a verbal act of renouncing a claim or right or position etc.	GIVE-UP_ABOLISH_ABANDON	1	CHANGE-HANDS	1
relinquishment.n.02	the act of giving up and abandoning a struggle or task etc.	GIVE-UP_ABOLISH_ABANDON	1	CHANGE-HANDS	1	LIBERATE_ALLOW_AFFORD	1
formation.n.02	the act of fabricating something in a particular shape	MOUNT_ASSEMBLE_PRODUCE	1	SHAPE	1
rule.n.11	(mathematics) a standard procedure for solving a class of mathematical problems	REPRESENT	1	MOUNT_ASSEMBLE_PRODUCE	1
foul.n.01	an act that violates the rules of a sport	FAIL_LOSE	1	VIOLATE	1
freeze.n.01	the withdrawal of heat to change something from a liquid to a solid	COOL	1	PRESERVE	1	EXIST-WITH-FEATURE	1	CHANGE-APPEARANCE/STATE	1
freeze.n.02	weather cold enough to cause freezing	COOL	2	EXIST-WITH-FEATURE	1
freight.n.02	transporting goods commercially at rates cheaper than express rates	CARRY_TRANSPORT	1	LOAD_PROVIDE_CHARGE_FURNISH	1
renovation.n.01	the act of improving by renewing and restoring	EMBELLISH	1	AMELIORATE	1	CHANGE_SWITCH	1	REPAIR_REMEDY	1
glare.n.02	an angry stare	FACIAL-EXPRESSION	1	SEE	1
fruitage.n.01	the yield of fruit	POSSESS	1	GROW_PLOW	1
fueling.n.01	the activity of supplying or taking on fuel	FUEL	3	LOAD_PROVIDE_CHARGE_FURNISH	1
grope.n.01	the act of groping; and instance of groping	FEEL	1	SEARCH	1	TOUCH	1
smoke.n.01	a cloud of fine particles suspended in a gas	EMIT	1	TREAT-WITH/BY	1
function.n.03	the actions and activities assigned to or required or expected of a person or group	WORK	1	EMCEE	1
office.n.06	a religious rite or service prescribed by ecclesiastical authorities	WORK	1	EMCEE	1
officiation.n.02	the performance of a religious or ceremonial or public duty	WORK	1	EMCEE	1
position.n.06	a job in an organization	ASSIGN-smt-to-smn	2	WORK	1	BE-LOCATED_BASE	1	PUT_APPLY_PLACE_PAVE	1
gasp.n.01	a short labored intake of breath with the mouth open	BREATH_BLOW	1	SPEAK	1
panting.n.01	breathing heavily (as after exertion)	BREATH_BLOW	1	SPEAK	1
pickings.n.01	the act of someone who picks up or takes something	TAKE	1	STEAL_DEPRIVE	1
removal.n.01	the act of removing	DISCARD	1	REMOVE_TAKE-AWAY_KIDNAP	1
hitch.n.07	the uneven manner of walking that results from an injured leg	STOP	1	GO-FORWARD	1
giving.n.02	the imparting of news or promises etc.	SPEAK	1	INFORM	1	GIVE_GIFT	1
refund.n.02	the act of returning money received previously	GIVE_GIFT	1	PAY	1
glaciation.n.02	the process of covering the earth with glaciers or masses of ice	COVER_SPREAD_SURMOUNT	1	COOL	1
sentimentalization.n.01	the act of indulging in sentiment	INTERPRET	1	REPRESENT	1	BEHAVE	1
skim.n.02	reading or glancing through quickly	ANALYZE	1	READ	1
idealization.n.01	a portrayal of something as ideal	EMBELLISH	1	INTERPRET	1
whitewash.n.03	a specious or deceptive clearing that attempts to gloss over failings and defects	CLOUD_SHADOW_HIDE	1	SUBJECTIVE-JUDGING	1
procedure.n.01	a particular course of action intended to achieve a result	ORGANIZE	1	MANAGE	1	SHAPE	1
sound.n.03	mechanical vibrations transmitted by an elastic medium	MAKE-A-SOUND	2	EXIST-WITH-FEATURE	1	PERFORM	1
sound.n.04	the sudden occurrence of an audible event	MAKE-A-SOUND	2	EXIST-WITH-FEATURE	1	PERFORM	1
test.n.05	the act of testing something	CHANGE_SWITCH	1	RESULT_CONSEQUENCE	1	VERIFY	1
rotation.n.03	a single complete turn (axial or orbital)	TRAVEL	2	MOVE-ONESELF	1
inspection.n.01	a formal or official examination	VERIFY	1	ANALYZE	1
government.n.02	the act of governing; exercising authority	INFLUENCE	1	LEAD_GOVERN	1
gradation.n.03	the act of arranging in grades	SUBJECTIVE-JUDGING	3	SORT_CLASSIFY_ARRANGE	1
mark.n.01	a number or letter indicating quality (especially of a student's performance)	SUBJECTIVE-JUDGING	3	SCORE	1
order.n.15	the act of putting things in a sequential arrangement	SORT_CLASSIFY_ARRANGE	2	SUBJECTIVE-JUDGING	1	ASK_REQUEST	1
commencement.n.02	an academic exercise in which diplomas are conferred	AMELIORATE	1	GIVE_GIFT	1
graduation.n.01	the successful completion of a program of study	AMELIORATE	1	GIVE_GIFT	1
wrestle.n.01	the act of engaging in close hand-to-hand combat	CATCH	1	FIGHT	1
wrestling.n.02	the sport of hand-to-hand struggle between unarmed contestants who try to throw each other down	CATCH	1	FIGHT	1
rejuvenation.n.01	the phenomenon of vitality and freshness being restored	COLOR	1	HELP_HEAL_CARE_CURE	1	DEVELOP_AGE	1
whimper.n.01	a complaint uttered in a plaintive whining way	OPPOSE_REBEL_DISSENT	1	CRY	1	SPEAK	1
grounder.n.01	(baseball) a hit that travels along the ground	HIT	1	JUMP	1
maturation.n.01	coming to full development; becoming mature	GROW_PLOW	2	DEVELOP_AGE	1	AMELIORATE	1
guess.n.02	an estimate based on little or no information	BELIEVE	1	GUESS	1
gulp.n.02	a spasmodic reflex of the throat made as if in swallowing	DRINK	1	SPEAK	1
hammer.n.08	the act of pounding (delivering repeated heavy blows)	HIT	3	BREAK_DETERIORATE	1
soar.n.01	the act of rising upward into the air	FLY	2	INCREASE_ENLARGE_MULTIPLY	1
perseverance.n.02	the act of persisting or persevering; continuing or repeating behavior	CONTINUE	1	REACT	1
listening.n.01	the act of hearing attentively	FOCUS	2	HEAR_LISTEN	1
mind.n.05	attention	FOCUS	1	THINK	1	MANAGE	1
hit.n.01	(baseball) a successful stroke in an athletic contest (especially in baseball)	HIT	1	SCORE	1
perusal.n.01	reading carefully with intent to remember	STUDY	2	ANALYZE	1
study.n.02	applying the mind to learning and understanding a subject (especially by reading)	STUDY	2	WORK	1
homogenization.n.01	the act of making something homogeneous or uniform in composition	COMBINE_MIX_UNITE	2	CONVERT	1
wages.n.01	a recompense for worthy acts or retribution for wrongdoing	APPROVE_PRAISE	1	GIVE_GIFT	1
hop.n.01	the act of hopping; jumping upward or forward (especially on one foot)	JUMP	3	GO-FORWARD	1
hunt.n.07	the work of finding and killing or capturing animals for food or pelts	CHASE	1	HUNT	1	SEARCH	1
hunt.n.08	the pursuit and killing or capture of wild animals regarded as a sport	CHASE	1	HUNT	1	SEARCH	1
stab.n.02	a strong blow with a knife or other sharp pointed instrument	CUT	3	GO-FORWARD	1
hyperventilation.n.01	an increased depth and rate of breathing greater than demanded by the body needs; can cause dizziness and tingling of the fingers and toes and chest pain if continued	CARRY-OUT-ACTION	1	BREATH_BLOW	1
hypostatization.n.01	regarding something abstract as a material thing	INTERPRET	1	REPRESENT	1
recognition.n.02	the process of recognizing something or someone by remembering	RECOGNIZE_ADMIT_IDENTIFY	1	PERCEIVE	1
soak.n.01	the process of becoming softened and saturated as a consequence of being immersed in water (or other liquid)	WET	1	DIP_DIVE	1
immigration.n.01	migration into a place (especially migration to a country of which you are not a native in order to settle there)	LEAVE_DEPART_RUN-AWAY	1	ARRIVE	1
impersonation.n.03	imitating the mannerisms of another person	PERFORM	1	DECEIVE	1
imposture.n.01	pretending to be another person	PERFORM	1	DECEIVE	1
inclination.n.08	the act of inclining; bending forward	TURN_CHANGE-DIRECTION	1	BEND	1
individualization.n.01	discriminating the individual from the generic group or species	DISTINGUISH_DIFFER	1	RECOGNIZE_ADMIT_IDENTIFY	1
initiation.n.01	a formal entry into an organization or position or office	ASSIGN-smt-to-smn	2	AUTHORIZE_ADMIT	1
luxuriation.n.01	an activity that affords excessive pleasure and enjoyment	ENJOY	1	BEHAVE	1
infiltration.n.01	a process in which individuals (or small groups) penetrate an area (especially the military penetration of enemy positions without detection)	DECEIVE	1	VIOLATE	1
revolution.n.01	a drastic and far-reaching change in ways of thinking and behaving	TEACH	1	CHANGE_SWITCH	1
thickening.n.03	the act of thickening	CHANGE-APPEARANCE/STATE	2	AMASS	1
installation.n.01	the act of installing something (as equipment)	MOUNT_ASSEMBLE_PRODUCE	1	ASSIGN-smt-to-smn	1
lock.n.06	any wrestling hold in which some part of the opponent's body is twisted or pressured	STOP	1	TOUCH	1
rendition.n.04	the act of interpreting something as expressed in an artistic performance	INTERPRET	1	PERFORM	1	REPRESENT	1
relation.n.06	(usually plural) mutual dealings or connections among persons or groups	CORRELATE	1	BEFRIEND	1
interview.n.01	the questioning of a person (or a conversation in which information is elicited); often conducted by journalists	DISCUSS	2	ASK_REQUEST	1
bullying.n.01	the act of intimidating a weaker person to make them do something	CAUSE-MENTAL-STATE	1	OBLIGE_FORCE	1
reversal.n.03	turning in an opposite direction or position	INVERT_REVERSE	1	TURN_CHANGE-DIRECTION	1
itch.n.03	an irritating cutaneous sensation that produces a desire to scratch	TOUCH	1	HURT_HARM_ACHE	1
rub.n.02	the act of rubbing or wiping	TOUCH	2	CORRODE_WEAR-AWAY_SCRATCH	1
jest.n.02	activity characterized by good humor	JOKE	1	BEHAVE	1
wiggle.n.01	the act of wiggling	MOVE-SOMETHING	1	MOVE-ONESELF	1
nudge.n.01	a slight push or shake	MOVE-SOMETHING	1	TOUCH	1
racket.n.01	a loud and disturbing noise	CELEBRATE_PARTY	1	MAKE-A-SOUND	1
shove.n.01	the act of shoving (giving a push to someone or something)	MOVE-SOMETHING	2	PRESS_PUSH_FOLD	1
joust.n.01	a combat between two mounted knights tilting against each other with blunted lances	FIGHT	1	ATTACK_BOMB	1
label.n.01	a brief description given for purposes of identification	DECREE_DECLARE	1	NAME	1	ATTACH	1
scramble.n.01	an unceremonious and disorganized struggle	MESS	1	FIGHT	1
sustenance.n.03	the act of sustaining life by food or providing a means of subsistence	HELP_HEAL_CARE_CURE	1	EXTEND	1	NOURISH_FEED	1
massage.n.01	kneading and rubbing parts of the body to increase circulation and promote relaxation	TOUCH	1	SEND	1
knell.n.01	the sound of a bell rung slowly to announce a death or a funeral or the end of something	MAKE-A-SOUND	1	PERFORM	1
knock.n.01	the sound of knocking (as on a door or in an engine or bearing)	HIT	1	TOUCH	1	MAKE-A-SOUND	1
ping.n.02	a sharp high-pitched resonant sound (as of a sonar echo or a bullet striking metal)	MAKE-A-SOUND	2	HIT	1
run.n.13	a row of unravelled stitches	COMPLEXIFY	1	BREAK_DETERIORATE	1	SOLVE	1
laceration.n.02	the act of lacerating	CUT	1	HURT_HARM_ACHE	1
loading.n.05	the labor of putting a load of something on or in a vehicle or ship or container etc.	FILL	1	LOAD_PROVIDE_CHARGE_FURNISH	1
lamination.n.02	bonding thin sheets together	MOUNT_ASSEMBLE_PRODUCE	1	COVER_SPREAD_SURMOUNT	1
lick.n.02	touching with the tongue	TOUCH	1	EXTRACT	1
stoning.n.01	the act of pelting with stones; punishment inflicted by throwing stones at the victim (even unto death)	KILL	1	THROW	1
passage.n.01	the act of passing from one state or place to the next	CHANGE-APPEARANCE/STATE	1	TRAVEL	1	CHANGE_SWITCH	1
launching.n.03	the act of propelling with force	SHOOT_LAUNCH_PROPEL	1	BEGIN	1
set.n.07	the act of putting something in position	PUT_APPLY_PLACE_PAVE	2	BE-LOCATED_BASE	1	MOUNT_ASSEMBLE_PRODUCE	1	REPAIR_REMEDY	1
superposition.n.04	the placement of one thing on top of another	COVER_SPREAD_SURMOUNT	1	OVERLAP	1
leach.n.01	the process of leaching	SPILL_POUR	1	PERMEATE	1	REMOVE_TAKE-AWAY_KIDNAP	1
leak.n.05	unauthorized (especially deliberate) disclosure of confidential information	SPEAK	1	PUBLISH	1
reclining.n.01	the act of assuming or maintaining a reclining position	BEND	1	LIE	1
leverage.n.03	investing with borrowed money as a way to amplify potential gains (at the risk of greater losses)	ADD	1	LOAD_PROVIDE_CHARGE_FURNISH	1
liberalization.n.01	the act of making less strict	LIBERATE_ALLOW_AFFORD	3	AUTHORIZE_ADMIT	1
liquidation.n.01	termination of a business operation by using its assets to discharge its liabilities	SETTLE_CONCILIATE	2	PAY	1
localization.n.01	a determination of the place where something is	FIND	3	PRECLUDE_FORBID_EXPEL	1	BE-LOCATED_BASE	1
locking.n.01	the act of locking something up to protect it	CAGE_IMPRISON	1	SECURE_FASTEN_TIE	1
relaxation.n.04	an occurrence of control or strength weakening	UNFASTEN_UNFOLD	3	REDUCE_DIMINISH	1
underestimate.n.01	an estimation that is too low; an estimate that is less than the true or actual value	CALCULATE_ESTIMATE	2	SUBJECTIVE-JUDGING	1
luff.n.02	the act of sailing close to the wind	DIRECT_AIM_MANEUVER	1	MOVE-ONESELF	1
prowl.n.01	the act of prowling (walking about in a stealthy manner)	PLAY_SPORT/GAME	1	TRAVEL	1
passing.n.07	success in satisfying a test or requirement	ACHIEVE	1	EXIST-WITH-FEATURE	1	SUBJECTIVE-JUDGING	1
mellowing.n.01	the process of becoming mellow	REDUCE_DIMINISH	1	CAUSE-MENTAL-STATE	1	GROW_PLOW	1
miscalculation.n.01	a mistake in calculating	SUBJECTIVE-JUDGING	1	CALCULATE_ESTIMATE	1
anachronism.n.01	something located at a time when it could not have existed or occurred	LOCATE-IN-TIME_DATE	1	MEASURE_EVALUATE	1
mist.n.01	a thin fog with condensation near the ground	COVER_SPREAD_SURMOUNT	1	CLOUD_SHADOW_HIDE	1
model.n.09	the act of representing something (usually on a smaller scale)	MOUNT_ASSEMBLE_PRODUCE	2	PLAN_SCHEDULE	1
overhaul.n.01	periodic maintenance on a car or machine	AMELIORATE	1	PREPARE	1
monopoly.n.01	(economics) a market in which there are many buyers but only one seller	MANAGE	1	POSSESS	1
sermon.n.01	an address of a religious nature (usually delivered during a church service)	SPEAK	1	TEACH	1
sass.n.01	an impudent or insolent rejoinder	SPEAK	2	OFFEND_DISESTEEM	1
move.n.02	the act of changing your residence or place of business	LEAVE_DEPART_RUN-AWAY	1	GO-FORWARD	1	MOVE-SOMETHING	1
narration.n.02	the act of giving an account describing incidents or a course of events	SPEAK	2	LOAD_PROVIDE_CHARGE_FURNISH	1
neutralization.n.01	action intended to keep a country politically neutral or exclude it from a possible war	STOP	1	WEAKEN	1
nip.n.06	a small sharp bite or snip	EAT_BITE	1	HURT_HARM_ACHE	1
nitrification.n.02	the oxidation of ammonium compounds in dead organic material into nitrates and nitrites by soil bacteria (making nitrogen available to plants)	CONVERT	1	TREAT-WITH/BY	1
nod.n.02	the act of nodding the head	SIGN	1	SLEEP	1
standardization.n.02	the imposition of standards or regulations	ADJUST_CORRECT	2	MEASURE_EVALUATE	1
scent.n.02	an odor left in passing by which a person or animal can be traced	SMELL	1	ODORIZE	1
smell.n.01	the sensation that results when olfactory receptors in the nose are stimulated by particular chemicals in gaseous form	ODORIZE	3	SMELL	1
first_step.n.01	the first of a series of actions	BEGIN	2	PLAY_SPORT/GAME	1
overestimate.n.02	a calculation that results in an estimate that is too high	SUBJECTIVE-JUDGING	1	CALCULATE_ESTIMATE	1
pace.n.04	a step in walking or running	TRAVEL	2	MOVE-ONESELF	1	MEASURE_EVALUATE	1	PRESS_PUSH_FOLD	1	GO-FORWARD	1
step.n.03	the act of changing location by raising the foot and setting it down	GO-FORWARD	2	MEASURE_EVALUATE	1	PRESS_PUSH_FOLD	1	MOVE-ONESELF	1
parcellation.n.01	the division into parcels	SEPARATE_FILTER_DETACH	1	ENCLOSE_WRAP	1
parody.n.02	humorous or satirical mimicry	JOKE	1	SIMULATE	1
patching.n.01	the act of mending a hole in a garment by sewing a patch over it	JOIN_CONNECT	1	CIRCULATE_SPREAD_DISTRIBUTE	1	REPAIR_REMEDY	1
percolation.n.03	the filtration of a liquid for extraction or purification	COOK	1	EXTRACT	1
pervaporation.n.01	the concentration of a colloidal solution whose colloid will not pass through a semipermeable membrane; solution is placed in a bag of the membrane and the solvent is evaporated off	CHANGE-APPEARANCE/STATE	1	CONVERT	1
place_kick.n.01	(sports) a kick in which the ball is placed on the ground before kicking	HIT	1	SCORE	1
splash.n.01	the sound like water splashing	WET	2	MAKE-A-SOUND	1
splash.n.06	the act of scattering water about haphazardly	WET	2	DIRTY	1	TRAVEL	1
shimmer.n.01	a weak and tremulous light	LIGHT_SHINE	2	RUN	1
plop.n.01	the noise of a rounded object dropping into a liquid without a splash	DROP	1	FALL_SLIDE-DOWN	1
polarization.n.01	the phenomenon in which waves of light or other radiation are restricted in direction of vibration	MOVE-SOMETHING	1	SEPARATE_FILTER_DETACH	1	FOLLOW_SUPPORT_SPONSOR_FUND	1
poll.n.05	the counting of votes (as in an election)	CHOOSE	1	OBTAIN	1
pop.n.03	a sharp explosive sound as from a gunshot or drawing a cork	MAKE-A-SOUND	2	EXPLODE	2	SHOOT_LAUNCH_PROPEL	1
spill.n.03	the act of allowing a fluid to escape	SPILL_POUR	2	EXCRETE	1	EMPTY_UNLOAD	1
precipitation.n.05	an unexpected acceleration or hastening	WORSEN	1	THROW	1
precipitation.n.04	the act of casting down or falling headlong from a height	FALL_SLIDE-DOWN	1	THROW	1
premiere.n.01	the first public performance of a play or movie	SHOW	1	PERFORM	1
pressure.n.01	the force applied to a unit area of surface; measured in pascals (SI unit) or in dynes (cgs unit)	INCREASE_ENLARGE_MULTIPLY	2	PRESS_PUSH_FOLD	1	EXIST-WITH-FEATURE	1
processing.n.01	preparing or putting through a prescribed procedure	PREPARE	1	MANAGE	1
professionalization.n.01	the social process whereby people come to engage in an activity for pay or as a means of livelihood	LEARN	1	CONVERT	1
propagation.n.03	the movement of a wave through a medium	FLY	1	TRANSMIT	1
proration.n.01	the proportional limitation of production or distribution of something (e.g. crude oil or natural gas) to some fractional part of the total capacity of each producer	SETTLE_CONCILIATE	1	DIVIDE	1
protest.n.01	a formal and solemn declaration of objection	OPPOSE_REBEL_DISSENT	1	DECREE_DECLARE	1
purge.n.01	the act of clearing yourself (or another) from some stigma or charge	LIBERATE_ALLOW_AFFORD	1	CHANGE-APPEARANCE/STATE	1	WASH_CLEAN	1
putout.n.01	an out resulting from a fielding play (not a strikeout)	RECALL	1	DEFEAT	1
quantization.n.01	the act of dividing into quanta or expressing in terms of quantum theory	CALCULATE_ESTIMATE	1	APPLY	1
quartering.n.03	dividing into four equal parts	SEPARATE_FILTER_DETACH	1	DIVIDE	1
test.n.02	any standardized procedure for measuring sensitivity or memory or intelligence or aptitude or personality etc	VERIFY	1	REACH	1	ANALYZE	1
footrace.n.01	a race run on foot	RUN	2	COMPETE	1	MOVE-SOMETHING	1
rail_technology.n.01	the activity of designing and constructing and operating railroads	LOAD_PROVIDE_CHARGE_FURNISH	1	CARRY_TRANSPORT	1
systematization.n.01	systematic organization; the act of organizing something according to a system or a rationale	THINK	1	SORT_CLASSIFY_ARRANGE	1
rattle.n.01	a rapid series of short loud sounds (as might be heard with a stethoscope in some types of respiratory disorders)	MAKE-A-SOUND	1	MOVE-ONESELF	1
resumption.n.01	beginning again	BEGIN	2	CONTINUE	1
rerun.n.01	a program that is broadcast again	TRANSMIT	1	PERFORM	1
recapture.n.02	the act of taking something back	CONQUER	1	CATCH	1
reclamation.n.02	rescuing from error and returning to a rightful course	AMELIORATE	2	HELP_HEAL_CARE_CURE	1
reform.n.03	self-improvement in behavior or morals by abandoning some vice	HELP_HEAL_CARE_CURE	1	AMELIORATE	1
reconsideration.n.02	thinking again about a choice previously made	CONSIDER	1	BELIEVE	1
restoration.n.02	the act of restoring something or someone to a satisfactory state	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND	1	HELP_HEAL_CARE_CURE	1
redeployment.n.01	the withdrawal and redistribution of forces in an attempt to use them more effectively	SORT_CLASSIFY_ARRANGE	1	SELL	1
redeposition.n.01	deposition from one deposit to another	RETAIN_KEEP_SAVE-MONEY	1	FALL_SLIDE-DOWN	1
reflation.n.01	inflation of currency after a period of deflation; restore the system to a previous state	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND	1	INCREASE_ENLARGE_MULTIPLY	1
refocusing.n.01	focusing again	ADJUST_CORRECT	2	FOCUS	1
refrigeration.n.01	the process of cooling or freezing (e.g., food) for preservative purposes	PRESERVE	1	COOL	1
re-formation.n.01	forming again (especially with improvements or removal of defects); renewing and reconstituting	ESTABLISH	1	RENEW	1	AMELIORATE	1
regeneration.n.01	(biology) growth anew of lost tissue or destroyed parts or organs	MOUNT_ASSEMBLE_PRODUCE	1	AMELIORATE	1
regression.n.04	returning to a former state	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND	1	WORSEN	1
rehabilitation.n.01	the restoration of someone to a useful place in society	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND	1	ASSIGN-smt-to-smn	1
resettlement.n.01	the transportation of people (as a family or colony) to a new settlement (as after an upheaval of some kind)	GO-FORWARD	1	MOVE-SOMETHING	1	STAY_DWELL	1
repatriation.n.01	the act of returning to the country of origin	MOVE-SOMETHING	1	AUTHORIZE_ADMIT	1
repercussion.n.01	a remote or indirect consequence of some action	AFFECT	1	INFLUENCE	1
replay.n.01	something (especially a game) that is played again	FACE_CHALLENGE	1	PLAY_SPORT/GAME	1
retrenchment.n.02	the reduction of expenditures in order to become financially stable	RETAIN_KEEP_SAVE-MONEY	1	REDUCE_DIMINISH	1
reunion.n.02	the act of coming together again	ALLY_ASSOCIATE_MARRY	1	MEET	1
axial_rotation.n.01	rotary motion of an object around its own axis	ROLL	2	FALL_SLIDE-DOWN	1	OVERCOME_SURPASS	1	SHAPE	1	PERFORM	1
sightseeing.n.01	going about to look at places of interest	SEE	1	VISIT	1
run.n.07	the act of running; traveling on foot at a fast pace	RUN	3	MOVE-SOMETHING	1
sacrifice.n.04	the act of killing (an animal or person) in order to propitiate a deity	KILL	1	GIVE_GIFT	1
salt.n.04	the taste experience when common salt is taken into the mouth	COOK	1	PRESERVE	1
taste.n.01	the sensation that results when taste buds in the tongue and throat convey information about the chemical composition of a soluble stimulus	TASTE	3	EXIST-WITH-FEATURE	1
taste.n.07	a kind of sensing; distinguishing substances by means of the taste buds	TASTE	3	EXIST-WITH-FEATURE	1
scalage.n.02	the act of scaling in weight or quantity or dimension	MEASURE_EVALUATE	1	CHANGE-APPEARANCE/STATE	1
scaling.n.02	act of measuring or arranging or adjusting according to a scale	MEASURE_EVALUATE	2	CHANGE-APPEARANCE/STATE	1
scan.n.01	the act of scanning; systematic examination of a prescribed region	ANALYZE	1	SEARCH	1
waterproofing.n.01	the act of treating something to make it repel water	COVER_SPREAD_SURMOUNT	1	STRENGTHEN_MAKE-RESISTANT	1
segregation.n.03	the act of segregating or sequestering	ISOLATE	1	DISBAND_BREAK-UP	1	SEPARATE_FILTER_DETACH	1
sense.n.01	a general conscious awareness	PERCEIVE	1	TEACH	1
settling.n.01	a gradual sinking to a lower level	FALL_SLIDE-DOWN	1	LOWER	1
shipwreck.n.02	an irretrievable loss	DESTROY	1	FAIL_LOSE	1
sigh.n.02	a sound like a person sighing	BREATH_BLOW	1	SPEAK	1
singalong.n.01	informal group singing of popular songs	SING	1	SPEAK	1	MOVE-SOMETHING	1
skirl.n.01	the sound of (the chanter of) a bagpipe	MAKE-A-SOUND	1	PERFORM	1
smell.n.05	the act of perceiving the odor of something	SMELL	1	ODORIZE	1
sniff.n.01	sensing an odor by inhaling through the nose	SMELL	2	BREATH_BLOW	1
surge.n.02	a sudden or abrupt strong increase	INCREASE_ENLARGE_MULTIPLY	1	AMELIORATE	1
softening.n.01	the process of becoming softer	CHANGE-APPEARANCE/STATE	1	REDUCE_DIMINISH	1
